user_id,R,F,M,recency,freq,monetary,segment
100654,5,2,3,1,5,1761.42,成长客户
100655,3,3,4,45,8,2179.27,潜力客户
100657,5,5,4,1,13,2271.1,高价值
100658,4,1,1,23,3,407.95,一般
100659,5,4,4,7,9,2249.73,高价值
100660,2,1,1,75,1,337.07,预流失
100661,3,2,4,32,5,2259.13,潜力客户
100662,2,4,3,57,9,1352.1399999999999,成长客户
100663,1,1,2,118,3,680.0699999999999,流失
100664,3,2,4,31,5,1912.24,潜力客户
100665,2,2,3,57,6,1261.92,成长客户
100666,3,5,5,35,13,3638.89,潜力客户
100667,1,1,2,113,2,995.48,流失
100668,1,1,1,340,2,211.01999999999998,流失
100669,1,1,1,208,1,119.7,流失
100670,4,2,2,22,6,1214.04,一般
100672,1,1,2,224,2,916.02,流失
100673,5,2,2,5,5,805.12,一般
100674,2,4,3,81,9,1661.4299999999998,成长客户
100675,1,1,1,299,1,277.74,流失
100676,1,2,2,246,6,1155.99,流失
100677,5,5,5,8,15,5151.21,高价值
100678,2,1,1,64,1,115.65,预流失
100679,3,4,4,34,9,2101.19,潜力客户
100680,4,4,5,26,10,2910.6,高价值
100681,2,5,4,54,16,2230.98,成长客户
100682,4,5,3,26,13,1637.06,保持关系
100683,5,2,2,12,4,717.0699999999999,一般
100684,4,2,4,14,6,2032.14,潜力客户
100685,4,5,5,23,16,2844.04,高价值
100686,1,1,1,213,1,90.16,流失
100687,2,1,1,91,3,383.91,预流失
100688,3,3,3,36,7,1772.07,成长客户
100689,5,1,2,3,3,848.4100000000001,一般
100690,4,5,5,19,17,3838.07,高价值
100691,5,4,4,4,9,2604.85,高价值
100692,1,1,1,134,3,538.24,流失
100694,1,1,1,133,3,263.75,流失
100695,4,2,3,17,5,1530.59,成长客户
100696,4,4,4,18,9,2535.13,高价值
100697,1,2,4,144,5,2264.24,成长客户
100698,3,2,3,46,6,1755.9899999999998,成长客户
100699,4,4,5,23,10,3897.9,高价值
100700,1,1,1,122,3,154.45,流失
100701,1,2,2,112,6,834.23,流失
100702,5,5,5,3,11,3854.56,高价值
100703,4,4,3,21,10,1714.95,保持关系
100705,4,1,1,16,3,465.45,一般
100706,4,5,5,29,11,4010.53,高价值
100707,2,4,4,69,10,2654.92,成长客户
100708,3,5,5,43,13,3289.46,潜力客户
100711,5,2,1,11,5,443.82,一般
100712,4,2,3,25,6,1641.5500000000002,成长客户
100713,4,2,3,26,5,1531.48,成长客户
100716,1,1,1,356,1,95.04,流失
100717,3,3,2,39,7,773.98,成长客户
100718,4,3,2,21,7,902.89,保持关系
100719,2,1,1,54,1,62.23,预流失
100720,2,2,2,70,5,874.52,预流失
100721,2,3,4,63,7,2210.27,成长客户
100722,5,5,4,11,14,2270.5,高价值
100723,2,4,2,93,10,1249.3,成长客户
100724,4,2,4,21,6,2236.14,潜力客户
100725,4,5,4,16,11,2717.26,高价值
100726,3,5,5,39,14,5587.62,潜力客户
100727,1,2,1,145,5,543.84,流失
100728,1,1,1,220,2,291.7,流失
100729,1,1,1,213,1,454.78,流失
100730,4,2,4,20,6,2332.36,潜力客户
100731,4,4,2,13,9,1147.6,保持关系
100732,5,5,4,5,15,2136.2400000000002,高价值
100733,3,4,3,36,10,1722.6399999999999,成长客户
100734,3,2,1,35,6,488.22,一般
100736,2,5,4,88,12,2229.25,成长客户
100737,3,1,1,36,3,356.2,一般
100738,5,5,5,2,14,3860.75,高价值
100739,3,3,4,51,7,1927.03,潜力客户
100740,5,5,5,4,15,3839.63,高价值
100741,5,3,5,3,8,5221.94,保持关系
100742,5,4,2,6,9,1126.27,保持关系
100743,3,5,5,32,15,4212.900000000001,潜力客户
100744,4,5,4,24,16,2183.4700000000003,高价值
100745,2,2,1,85,5,445.40999999999997,预流失
100746,4,4,3,19,9,1690.3899999999999,保持关系
100747,5,4,5,11,9,3751.76,高价值
100748,3,2,3,33,6,1525.2,成长客户
100750,5,5,5,2,21,3951.14,高价值
100751,2,1,1,60,3,427.53000000000003,预流失
100752,5,1,1,9,1,426.64,一般
100753,3,5,5,45,12,2758.81,潜力客户
100754,4,5,5,15,12,3226.5,高价值
100755,4,5,3,24,11,1855.5900000000001,保持关系
100756,5,5,5,9,12,3113.76,高价值
100757,2,2,2,81,6,1243.6799999999998,预流失
100758,1,1,2,248,1,689.19,流失
100759,3,5,5,33,14,4070.88,潜力客户
100760,2,3,5,98,8,2732.04,成长客户
100761,1,2,4,163,6,2219.15,成长客户
100762,3,1,2,42,2,944.8599999999999,一般
100763,2,3,5,66,8,2830.0099999999998,成长客户
100764,5,5,4,8,11,2313.2,高价值
100765,4,5,5,18,21,5913.35,高价值
100767,2,4,4,65,9,2182.09,成长客户
100768,5,2,3,8,5,1764.8899999999999,成长客户
100769,5,5,5,6,13,2886.88,高价值
100770,4,2,1,25,4,142.62,一般
100771,3,3,5,50,7,3833.83,潜力客户
100772,2,3,3,98,7,1859.74,成长客户
100773,4,2,4,19,5,2277.85,潜力客户
100774,3,2,3,32,6,1871.1899999999998,成长客户
100775,3,1,1,50,2,298.15999999999997,一般
100776,4,2,1,18,4,471.73,一般
100777,1,2,2,218,5,1019.13,流失
100778,4,4,3,18,9,1642.75,保持关系
100779,3,5,5,40,13,2982.84,潜力客户
100780,3,1,1,43,3,539.51,一般
100781,1,1,2,149,2,857.14,流失
100782,1,3,4,112,7,2438.54,成长客户
100783,1,1,2,136,2,967.47,流失
100784,5,5,5,5,15,3193.25,高价值
100785,5,3,4,10,8,2375.15,保持关系
100786,5,2,3,11,6,1717.86,成长客户
100787,2,2,4,74,5,2675.21,成长客户
100788,4,3,3,22,7,1834.29,保持关系
100789,1,1,1,335,1,57.94,流失
100790,2,4,4,63,10,2687.42,成长客户
100791,2,4,3,58,9,1364.09,成长客户
100792,4,2,3,22,6,1545.77,成长客户
100793,5,5,5,3,14,3924.68,高价值
100794,2,5,5,76,12,3348.0499999999997,成长客户
100795,2,2,1,61,5,450.36,预流失
100796,5,5,5,2,22,5395.7699999999995,高价值
100797,3,2,2,47,4,1190.13,一般
100798,4,3,2,25,7,1051.65,保持关系
100799,4,1,1,24,1,151.64,一般
100800,5,4,5,11,9,3327.8,高价值
100801,4,3,2,15,7,986.95,保持关系
100802,4,4,4,28,10,2494.31,高价值
100803,2,3,3,68,8,1632.33,成长客户
100804,4,3,3,24,7,1425.18,保持关系
100805,4,3,3,19,8,1436.68,保持关系
100806,1,1,2,328,1,945.82,流失
100807,4,2,3,23,6,1294.92,成长客户
100808,5,5,4,12,14,2716.45,高价值
100809,1,1,2,155,3,792.82,流失
100810,1,1,1,109,1,235.15,流失
100812,1,2,2,138,4,820.3699999999999,流失
100813,4,3,3,15,8,1446.44,保持关系
100814,1,1,2,118,3,721.0300000000001,流失
100815,3,3,4,34,8,2207.41,潜力客户
100816,2,3,3,61,7,1609.99,成长客户
100817,4,2,2,19,4,801.8799999999999,一般
100818,1,1,1,109,2,321.97,流失
100819,3,2,3,52,6,1383.91,成长客户
100820,1,2,5,138,5,3212.68,成长客户
100821,5,4,4,6,10,2472.19,高价值
100822,4,2,3,25,4,1853.04,成长客户
100823,2,4,2,74,10,1242.0,成长客户
100824,2,3,4,70,7,2057.37,成长客户
100825,1,1,1,263,1,188.97,流失
100826,2,2,3,95,5,1360.8200000000002,成长客户
100827,5,5,5,8,14,4865.62,高价值
100828,1,1,1,111,1,74.13,流失
100830,1,1,1,164,1,127.08,流失
100831,2,1,1,84,1,596.74,预流失
100832,5,1,2,4,1,738.99,一般
100833,2,1,1,90,2,145.57,预流失
100834,1,1,1,200,1,188.74,流失
100835,1,1,1,364,1,383.17,流失
100836,4,4,5,16,10,3274.33,高价值
100838,4,3,2,25,7,787.37,保持关系
100839,2,2,2,82,4,971.8900000000001,预流失
100840,5,4,5,3,9,2873.96,高价值
100841,4,5,5,20,14,3129.04,高价值
100842,2,5,3,57,11,1613.3700000000001,成长客户
100843,5,1,1,8,3,478.08,一般
100844,2,3,5,56,7,3055.09,成长客户
100845,4,3,3,13,7,1427.61,保持关系
100846,1,1,1,277,1,313.98,流失
100847,3,2,3,38,4,1813.6999999999998,成长客户
100848,2,1,1,55,1,61.74,预流失
100849,3,1,2,32,3,1130.27,一般
100850,5,5,5,1,12,3408.3,高价值
100851,5,2,3,3,4,1786.12,成长客户
100852,5,1,1,8,1,219.49,一般
100853,5,5,5,7,18,5550.61,高价值
100854,3,3,5,39,8,2915.58,潜力客户
100855,1,1,1,248,1,131.78,流失
100856,1,2,3,106,5,1416.81,成长客户
100857,1,1,1,183,3,257.68,流失
100859,4,4,5,25,10,2903.06,高价值
100861,1,1,1,116,2,250.8,流失
100862,2,2,3,97,6,1730.97,成长客户
100863,2,3,5,68,8,2759.84,成长客户
100864,4,3,4,22,8,2201.57,保持关系
100865,1,2,1,124,4,403.95,流失
100866,5,3,4,12,7,2154.17,保持关系
100867,1,2,3,110,5,1624.23,成长客户
100868,5,1,1,7,2,202.76,一般
100869,3,4,5,36,9,2877.39,潜力客户
100871,3,2,2,45,6,930.55,一般
100872,4,3,4,26,7,1917.7600000000002,保持关系
100874,2,3,3,98,8,1280.89,成长客户
100875,4,2,2,28,6,736.79,一般
100876,5,4,3,12,9,1335.84,保持关系
100877,1,2,4,140,4,1892.3500000000001,成长客户
100878,4,4,4,24,9,2013.52,高价值
100879,3,3,3,32,8,1596.1599999999999,成长客户
100880,3,5,4,45,14,2536.05,潜力客户
100881,1,2,3,129,5,1667.55,成长客户
100882,5,2,3,9,5,1435.68,成长客户
100883,2,2,2,66,4,917.67,预流失
100884,3,5,5,44,11,3408.77,潜力客户
100885,3,2,2,48,5,1162.54,一般
100886,4,5,5,14,13,5301.37,高价值
100887,1,1,1,253,1,107.35,流失
100888,5,5,4,5,12,2422.43,高价值
100889,3,1,1,34,3,298.14,一般
100890,4,3,3,18,8,1462.48,保持关系
100891,3,4,4,33,9,2434.58,潜力客户
100892,2,2,3,76,6,1585.5,成长客户
100893,1,3,4,115,8,2380.04,成长客户
100894,2,2,1,71,4,395.7,预流失
100895,5,2,1,11,5,522.66,一般
100896,3,3,4,36,7,1911.1,潜力客户
100897,1,2,2,132,4,929.23,流失
100898,4,4,2,22,10,1057.78,保持关系
100899,2,3,5,54,8,3347.64,成长客户
100901,3,5,4,35,11,2210.3,潜力客户
100902,5,3,3,9,8,1814.3000000000002,保持关系
100903,5,3,4,2,8,2077.27,保持关系
100904,5,3,2,8,8,825.06,保持关系
100905,4,2,2,13,5,1024.55,一般
100906,3,5,5,36,17,6034.48,潜力客户
100907,4,1,1,26,3,229.34,一般
100908,2,3,4,94,7,2689.51,成长客户
100909,4,2,3,16,6,1852.21,成长客户
100910,5,3,4,4,7,2371.54,保持关系
100911,4,3,4,22,7,2052.65,保持关系
100912,4,5,4,22,11,2638.27,高价值
100913,2,1,1,70,2,105.71,预流失
100914,1,1,1,349,1,558.35,流失
100915,2,4,3,99,9,1717.26,成长客户
100916,4,5,5,18,12,3306.81,高价值
100917,1,4,4,102,10,2710.35,成长客户
100918,3,1,1,39,3,567.14,一般
100919,5,3,4,3,8,2375.72,保持关系
100920,2,4,4,67,10,2641.57,成长客户
100921,4,2,3,23,5,1536.09,成长客户
100923,5,3,3,4,7,1599.78,保持关系
100924,4,4,5,20,10,2948.18,高价值
100925,2,3,3,98,7,1457.02,成长客户
100926,5,5,5,3,14,3675.95,高价值
100927,5,5,5,6,11,3401.08,高价值
100929,4,5,5,22,16,3583.39,高价值
100930,2,2,4,75,6,1997.5700000000002,成长客户
100931,5,4,3,2,10,1657.8,保持关系
100932,3,5,4,52,11,2113.06,潜力客户
100934,1,1,2,141,2,948.01,流失
100935,4,5,4,26,11,2696.32,高价值
100936,3,3,3,46,7,1550.8,成长客户
100937,3,1,2,33,2,786.37,一般
100939,3,2,2,37,4,1062.99,一般
100940,2,1,1,60,3,399.53000000000003,预流失
100941,5,5,5,11,11,2888.64,高价值
100942,1,1,2,276,1,996.99,流失
100943,1,1,1,106,2,167.47,流失
100944,3,3,2,41,8,970.8,成长客户
100946,1,1,1,116,2,182.22,流失
100947,5,3,3,3,8,1528.18,保持关系
100948,4,2,2,13,4,765.18,一般
100950,5,4,3,7,9,1570.4,保持关系
100951,5,2,2,2,6,1035.72,一般
100953,1,2,3,207,4,1563.0100000000002,成长客户
100954,4,3,4,14,8,1919.92,保持关系
100955,5,3,2,6,7,943.94,保持关系
100956,4,5,5,19,12,2822.74,高价值
100957,3,2,3,48,6,1871.17,成长客户
100958,1,1,1,242,1,113.92,流失
100959,4,3,4,18,8,2072.62,保持关系
100961,2,3,2,74,8,991.02,成长客户
100963,3,2,2,43,5,1223.19,一般
100965,2,2,4,92,5,2222.7599999999998,成长客户
100966,4,1,2,18,3,811.9599999999999,一般
100967,1,2,2,169,4,1040.55,流失
100968,2,3,5,99,8,3181.0499999999997,成长客户
100969,3,2,2,51,5,1021.54,一般
100970,1,1,2,202,3,1165.4099999999999,流失
100971,5,4,5,12,9,3079.09,高价值
100972,1,1,1,170,1,258.7,流失
100973,5,3,2,3,7,1006.45,保持关系
100975,4,5,5,20,15,4184.71,高价值
100976,2,3,3,57,7,1380.12,成长客户
100977,4,2,2,28,5,993.19,一般
100978,3,5,5,32,17,4314.14,潜力客户
100979,4,4,3,23,9,1421.52,保持关系
100980,4,5,5,27,14,4116.45,高价值
100981,1,1,3,156,3,1496.5700000000002,成长客户
100982,2,4,4,55,9,2457.12,成长客户
100983,1,2,2,171,6,985.06,流失
100984,2,5,4,83,12,2693.52,成长客户
100985,4,1,1,26,2,177.44,一般
100986,1,1,2,115,3,942.27,流失
100987,5,4,3,9,9,1874.26,保持关系
100988,3,4,5,44,10,3401.98,潜力客户
100989,2,2,3,94,6,1279.76,成长客户
100990,2,3,2,71,8,763.73,成长客户
100991,2,1,1,54,3,276.14,预流失
100992,1,1,1,106,2,311.27,流失
100993,5,5,5,2,14,3343.84,高价值
100994,3,1,2,48,3,737.26,一般
100995,1,2,1,112,6,586.16,流失
100996,5,5,4,9,11,2524.16,高价值
100997,1,2,4,103,4,2361.19,成长客户
100998,1,2,1,103,5,592.03,流失
100999,1,1,1,126,1,109.52,流失
101000,4,4,4,23,10,2506.13,高价值
101001,4,2,3,22,6,1274.87,成长客户
101002,4,4,2,24,9,1094.42,保持关系
101003,4,2,2,15,6,885.9300000000001,一般
101004,4,4,5,24,10,3147.2,高价值
101006,3,3,4,43,7,1901.96,潜力客户
101007,4,4,4,21,10,2268.01,高价值
101008,5,5,3,6,12,1494.67,保持关系
101009,5,3,4,12,8,2607.21,保持关系
101010,5,1,1,7,2,243.14000000000001,一般
101011,1,1,1,175,2,377.02,流失
101012,3,3,5,46,8,3418.41,潜力客户
101013,5,5,4,12,11,2040.02,高价值
101014,2,2,3,57,6,1527.81,成长客户
101015,1,2,2,126,6,753.79,流失
101017,4,4,4,17,10,2713.67,高价值
101018,2,5,5,88,14,3522.96,成长客户
101019,3,2,2,43,6,1085.98,一般
101020,5,2,2,10,6,1106.44,一般
101021,3,2,4,32,4,2410.55,潜力客户
101022,2,5,5,69,11,2812.48,成长客户
101023,1,2,2,105,6,745.9,流失
101024,3,5,4,43,12,2029.17,潜力客户
101025,1,1,2,123,2,712.85,流失
101026,2,2,2,60,6,1222.4199999999998,预流失
101027,3,1,2,33,3,813.1199999999999,一般
101028,2,1,1,90,1,80.59,预流失
101029,3,5,5,50,13,2894.06,潜力客户
101030,4,2,2,25,5,883.33,一般
101031,4,3,2,25,8,808.61,保持关系
101032,4,5,5,28,12,4299.610000000001,高价值
101033,5,3,2,5,7,886.76,保持关系
101034,3,4,3,49,10,1725.25,成长客户
101035,5,5,5,7,15,4489.64,高价值
101036,4,4,4,15,9,2672.41,高价值
101037,2,2,3,79,6,1702.0,成长客户
101038,3,3,4,35,8,2036.4499999999998,潜力客户
101039,4,4,4,17,10,1993.55,高价值
101040,2,5,5,96,12,3971.09,成长客户
101041,5,5,4,3,17,2690.77,高价值
101042,3,3,5,53,8,4342.49,潜力客户
101043,5,5,4,10,11,2506.41,高价值
101044,1,1,1,150,3,466.96,流失
101046,4,2,4,27,4,2414.42,潜力客户
101047,1,1,2,207,1,864.62,流失
101048,5,5,5,3,13,3455.1,高价值
101049,3,1,2,48,1,665.77,一般
101050,1,1,2,356,1,871.37,流失
101051,3,2,2,37,5,1052.67,一般
101052,5,4,2,1,9,882.29,保持关系
101053,4,2,4,17,6,1952.35,潜力客户
101054,1,1,1,314,1,67.71,流失
101055,2,2,3,93,6,1676.25,成长客户
101056,2,3,5,66,7,3498.29,成长客户
101057,1,2,4,101,5,1990.3899999999999,成长客户
101058,2,3,3,84,7,1332.44,成长客户
101059,5,5,5,11,18,4608.43,高价值
101060,1,2,3,156,6,1494.83,成长客户
101061,4,5,5,16,15,3393.81,高价值
101062,1,1,1,286,1,619.41,流失
101063,1,1,1,141,3,304.46,流失
101064,3,3,2,30,8,946.34,成长客户
101065,5,4,3,11,9,1847.99,保持关系
101066,3,1,2,50,2,733.9300000000001,一般
101067,5,5,5,8,13,3448.49,高价值
101069,2,5,4,73,13,2335.61,成长客户
101070,4,1,1,18,3,279.56,一般
101071,5,5,5,9,11,3587.52,高价值
101072,1,1,1,184,1,66.47,流失
101073,1,1,2,158,2,1016.89,流失
101074,3,3,5,33,7,2749.88,潜力客户
101075,3,2,3,49,4,1564.9299999999998,成长客户
101077,3,3,5,44,8,2936.18,潜力客户
101078,1,1,1,226,1,58.98,流失
101079,1,1,1,260,1,226.61,流失
101080,5,5,4,9,13,2195.14,高价值
101081,2,4,5,55,9,2766.59,成长客户
101082,1,1,1,324,1,231.65,流失
101083,4,3,3,16,7,1407.8400000000001,保持关系
101084,1,1,1,116,2,317.12,流失
101085,5,5,5,9,17,3057.5499999999997,高价值
101086,4,1,1,19,1,277.06,一般
101087,4,4,4,13,9,2306.35,高价值
101088,4,4,2,26,9,1168.6,保持关系
101089,1,1,1,234,1,432.55,流失
101090,1,2,3,142,5,1857.58,成长客户
101091,1,3,3,168,8,1807.32,成长客户
101092,3,2,2,46,6,1120.83,一般
101093,5,5,5,4,15,5532.73,高价值
101094,4,5,5,22,12,4042.2799999999997,高价值
101095,3,2,2,52,6,1222.6399999999999,一般
101096,4,5,4,19,12,2114.53,高价值
101097,2,2,3,74,6,1403.3999999999999,成长客户
101098,3,3,4,49,8,2312.96,潜力客户
101099,3,2,3,51,5,1637.31,成长客户
101100,3,2,3,31,5,1703.81,成长客户
101101,5,5,4,10,18,2685.53,高价值
101102,4,2,2,25,5,728.49,一般
101103,4,5,5,14,11,3440.27,高价值
101104,5,4,4,7,9,2263.97,高价值
101105,2,1,1,90,2,351.75,预流失
101106,4,2,3,29,6,1799.1399999999999,成长客户
101107,2,1,1,62,2,224.07999999999998,预流失
101108,4,5,4,19,11,2715.8,高价值
101109,1,2,3,153,4,1407.0900000000001,成长客户
101110,4,4,3,25,9,1420.12,保持关系
101111,1,2,2,135,5,1211.69,流失
101112,1,1,2,302,3,1059.28,流失
101113,2,2,3,59,5,1671.39,成长客户
101114,5,4,5,5,10,3410.82,高价值
101115,2,2,4,69,6,1980.1100000000001,成长客户
101116,3,3,3,31,7,1372.6999999999998,成长客户
101117,4,5,3,29,13,1659.32,保持关系
101118,5,2,3,9,5,1420.22,成长客户
101119,2,3,5,93,8,3319.62,成长客户
101120,3,2,2,32,4,1198.62,一般
101121,3,1,2,41,3,784.02,一般
101123,1,1,1,283,1,344.49,流失
101124,2,4,4,60,10,2652.93,成长客户
101126,5,3,4,4,8,2440.68,保持关系
101127,2,3,4,70,8,2585.55,成长客户
101128,1,3,3,106,7,1609.27,成长客户
101129,2,1,1,96,3,617.31,预流失
101130,1,1,1,149,3,258.27000000000004,流失
101131,3,1,1,36,3,201.48000000000002,一般
101132,5,4,4,2,9,2029.35,高价值
101133,5,4,4,5,9,2004.58,高价值
101134,4,3,4,18,8,2083.2000000000003,保持关系
101135,5,4,2,1,10,1146.03,保持关系
101136,5,1,1,4,2,136.36,一般
101137,1,1,1,228,1,74.71,流失
101138,1,3,2,108,7,1026.66,成长客户
101139,1,1,1,124,3,644.0699999999999,流失
101140,3,5,2,31,11,1119.87,成长客户
101141,1,2,3,148,5,1521.77,成长客户
101142,2,1,2,91,2,766.78,预流失
101143,5,2,2,8,6,1160.19,一般
101144,1,1,1,143,2,249.96,流失
101145,2,2,3,78,5,1847.3799999999999,成长客户
101146,5,3,3,1,8,1833.44,保持关系
101147,1,2,2,225,5,1177.28,流失
101148,1,2,3,137,4,1370.7,成长客户
101150,4,5,5,17,17,4026.3599999999997,高价值
101151,5,5,4,3,11,2603.97,高价值
101152,2,2,3,99,6,1666.93,成长客户
101153,2,2,4,62,5,2223.1000000000004,成长客户
101154,4,5,5,13,15,3645.5,高价值
101155,3,2,3,40,4,1511.45,成长客户
101156,1,1,2,164,3,876.61,流失
101157,5,5,5,3,16,7372.23,高价值
101158,1,2,3,103,5,1355.38,成长客户
101160,4,2,2,15,5,1122.47,一般
101161,3,5,5,37,14,5161.68,潜力客户
101162,5,3,3,5,7,1320.24,保持关系
101163,3,1,2,44,3,1154.03,一般
101164,4,3,2,14,7,843.8499999999999,保持关系
101165,4,1,2,14,3,758.4,一般
101166,1,1,1,342,1,122.44,流失
101167,2,5,4,57,13,2538.17,成长客户
101168,5,3,5,8,8,3189.32,保持关系
101169,4,3,3,22,8,1686.43,保持关系
101170,1,1,2,144,3,782.3299999999999,流失
101171,1,1,1,210,1,64.03,流失
101172,1,1,1,331,1,157.74,流失
101173,2,2,1,61,5,663.18,预流失
101174,4,3,3,25,8,1684.95,保持关系
101175,2,5,3,66,12,1397.56,成长客户
101176,4,2,2,18,5,736.89,一般
101177,4,5,5,21,11,3165.46,高价值
101178,4,3,3,24,7,1744.16,保持关系
101179,5,3,5,5,8,3163.46,保持关系
101180,1,2,3,119,6,1528.62,成长客户
101181,4,4,3,22,10,1763.55,保持关系
101182,5,4,5,12,9,3087.2799999999997,高价值
101183,4,1,1,14,3,386.34000000000003,一般
101185,3,2,2,43,4,913.84,一般
101186,1,2,2,175,4,870.61,流失
101187,2,3,4,67,8,2488.57,成长客户
101188,4,5,5,25,13,3201.77,高价值
101189,5,2,2,5,5,860.5400000000001,一般
101190,3,4,5,31,9,3454.09,潜力客户
101191,1,2,2,197,4,681.14,流失
101192,3,1,3,35,3,1284.39,成长客户
101193,2,4,4,56,9,2437.89,成长客户
101194,2,3,4,74,7,1928.5500000000002,成长客户
101195,2,2,2,81,4,827.3799999999999,预流失
101196,3,2,2,46,4,788.76,一般
101197,4,4,4,16,9,2066.5,高价值
101198,2,2,2,75,5,1090.76,预流失
101199,2,2,1,90,5,603.22,预流失
101200,3,5,3,47,11,1719.09,成长客户
101201,3,4,3,38,10,1828.6399999999999,成长客户
101203,5,4,4,5,10,1903.93,高价值
101204,4,2,1,15,6,514.4,一般
101205,4,1,1,26,3,549.22,一般
101206,5,5,5,12,15,4077.75,高价值
101207,1,1,1,207,2,256.43,流失
101208,5,1,1,8,3,210.33,一般
101209,4,1,1,28,1,69.76,一般
101210,2,3,4,55,8,2045.1799999999998,成长客户
101211,5,4,4,8,9,2091.88,高价值
101212,5,3,3,5,8,1329.63,保持关系
101213,1,1,1,154,1,122.5,流失
101214,1,4,4,126,9,2564.62,成长客户
101215,5,2,3,11,6,1777.3700000000001,成长客户
101216,2,5,4,72,11,2652.92,成长客户
101217,5,5,5,1,11,3672.46,高价值
101218,1,2,2,131,6,1100.8799999999999,流失
101219,5,5,3,8,11,1613.6299999999999,保持关系
101221,1,2,4,122,5,2344.5,成长客户
101222,2,4,5,62,9,4444.1,成长客户
101223,1,1,2,285,3,1076.8999999999999,流失
101224,1,5,5,114,11,2842.8199999999997,成长客户
101225,1,2,3,241,4,1270.22,成长客户
101226,1,1,2,261,2,997.47,流失
101227,1,2,2,210,4,1125.37,流失
101228,4,2,2,16,4,993.74,一般
101229,1,1,2,139,1,766.5,流失
