user_id,region_home,signup_dt
101074,华东,2024-04-22
101075,东北,2025-05-11
101076,西北,2024-10-16
101077,华东,2025-02-15
101078,华北,2024-03-03
101079,西北,2025-01-25
101080,华北,2024-04-10
101081,华东,2024-08-13
101082,西北,2024-01-04
101083,东北,2024-03-25
101084,华南,2024-05-03
101085,华北,2024-07-01
101086,东北,2025-04-20
101087,华东,2024-01-17
101088,东北,2024-05-05
101089,西北,2025-01-14
101090,华东,2024-11-20
101091,华北,2025-03-07
101092,东北,2024-10-06
101093,西北,2024-04-12
101094,华南,2025-03-27
101095,西北,2024-12-01
101096,华东,2025-05-24
101097,西南,2025-01-13
101098,华南,2024-07-19
101099,西北,2025-02-14
101100,华东,2024-06-24
101101,华北,2024-10-16
101102,西北,2024-11-20
101103,华南,2024-12-20
101104,华南,2024-07-15
101105,华南,2024-07-30
101106,西南,2024-11-03
101107,西南,2024-09-25
101108,华南,2025-03-13
101109,华北,2024-08-09
101110,西南,2024-08-21
101111,华南,2024-05-27
101112,东北,2025-06-17
101113,华南,2025-04-25
101114,华北,2024-11-10
101115,华东,2025-04-09
101116,华东,2024-07-17
101117,西北,2024-04-09
101118,华东,2024-06-27
101119,华东,2024-12-04
101120,华北,2024-03-26
101121,东北,2025-02-06
101122,华北,2025-03-12
101123,西北,2025-04-19
101124,华南,2024-07-30
101125,华东,2025-04-07
101126,华北,2025-02-02
101127,华北,2025-01-03
101128,华东,2024-07-16
101129,华东,2024-06-19
101130,西南,2025-04-30
101131,西南,2025-01-09
101132,华北,2024-03-13
101133,西南,2024-09-11
101134,华东,2025-04-13
101135,华东,2024-06-28
101136,华东,2024-06-09
101137,华南,2025-05-20
101138,华东,2024-11-30
101139,华南,2024-11-10
101140,西南,2025-04-01
101141,西南,2024-03-14
101142,华东,2024-10-14
101143,华南,2024-10-27
101144,西南,2025-02-27
101145,华北,2024-02-05
101146,西南,2024-02-23
101147,华北,2024-07-28
101148,华南,2024-08-11
101149,华东,2024-03-06
101150,华北,2024-05-30
101151,东北,2024-12-21
101152,西南,2024-08-21
101153,华东,2024-02-08
101154,西北,2024-08-10
101155,西南,2024-11-08
101156,华南,2025-03-12
101157,华东,2024-07-05
101158,华北,2025-02-25
101159,西北,2024-02-16
101160,华南,2024-04-20
101161,华东,2024-08-31
101162,华北,2024-03-03
101163,西南,2025-02-10
101164,华东,2024-10-20
101165,华南,2024-10-02
101166,西北,2025-02-16
101167,西北,2024-03-06
101168,东北,2024-02-22
101169,华南,2024-11-04
101170,华东,2024-07-26
101171,西北,2025-03-23
101172,华北,2025-04-19
101173,华东,2025-02-28
101174,华东,2025-06-18
101175,华东,2025-06-17
101176,华北,2024-08-05
101177,华东,2024-01-30
101178,东北,2024-05-05
101179,华南,2025-02-15
101180,华东,2024-02-23
101181,西南,2025-01-15
101182,西南,2024-05-12
101183,华南,2024-05-31
101184,华北,2025-05-23
101185,华南,2025-04-30
101186,华东,2025-01-16
101187,华北,2025-03-20
101188,华东,2024-05-04
101189,华东,2025-02-22
101190,西南,2024-11-07
101191,华北,2024-11-17
101192,华东,2025-02-07
101193,西南,2025-04-24
101194,华北,2025-04-29
101195,华南,2024-04-04
101196,华北,2025-02-06
101197,西南,2025-03-30
101198,华东,2025-01-07
101199,西南,2025-05-06
101200,华北,2024-02-19
101201,东北,2024-07-04
101202,华南,2024-11-11
101203,西北,2024-05-30
101204,华东,2024-02-24
101205,华东,2025-03-01
101206,华东,2024-10-08
101207,华东,2025-04-05
101208,华北,2024-10-18
101209,西南,2025-06-16
101210,华南,2024-01-18
101211,华东,2024-04-22
101212,华东,2025-06-21
101213,华东,2024-04-15
101214,华南,2024-09-09
101215,华东,2025-04-24
101216,西北,2024-08-18
101217,华南,2024-10-24
101218,华北,2024-12-05
101219,华南,2025-02-13
101220,西南,2024-07-30
101221,华南,2024-02-23
101222,东北,2024-09-01
101223,东北,2024-11-20
101224,西南,2024-09-30
101225,西北,2025-03-16
101226,东北,2025-06-19
101227,华南,2025-04-24
101228,华东,2025-05-15
101229,华东,2024-03-28
101230,华南,2025-01-07
101231,华南,2025-06-05
101232,华北,2025-04-26
101233,华南,2024-06-11
101234,华南,2024-05-20
101235,华东,2025-03-16
101236,西北,2024-09-29
101237,东北,2024-03-12
101238,华东,2024-10-29
101239,西北,2024-07-13
101240,华东,2024-04-04
101241,华北,2024-12-05
101242,华东,2025-03-21
101243,华南,2024-05-27
101244,西南,2025-04-28
101245,华南,2025-02-17
101246,东北,2025-05-17
101247,华北,2024-06-19
101248,东北,2024-07-17
101249,华北,2024-10-25
101250,东北,2025-04-17
101251,华南,2025-03-03
101252,西南,2024-09-30
101253,西北,2024-06-22
101254,西北,2025-06-09
101255,西南,2024-08-06
101256,西南,2024-03-06
101257,华南,2024-04-14
101258,华东,2024-08-27
101259,华东,2025-03-09
101260,华南,2024-12-23
101261,华南,2024-04-21
101262,西北,2024-04-16
101263,华南,2024-12-04
101264,西北,2024-10-28
101265,华南,2024-06-21
101266,西北,2024-07-19
101267,华南,2025-01-05
101268,西南,2024-03-14
101269,华东,2024-03-13
101270,西南,2025-04-18
101271,华南,2024-02-03
101272,西南,2024-08-23
101273,东北,2025-06-30
101274,华南,2025-05-12
101275,西北,2025-04-12
101276,华北,2025-03-07
101277,西北,2024-02-21
101278,华东,2024-12-26
101279,华东,2025-03-05
101280,华东,2025-06-01
101281,华东,2024-10-21
101282,华东,2024-07-29
101283,西南,2024-08-19
101284,华北,2024-06-29
101285,华东,2025-04-16
101286,华南,2024-01-22
101287,西南,2024-09-16
101288,西南,2024-02-04
101289,华北,2024-05-09
101290,西南,2024-12-25
101291,西南,2024-08-26
101292,西南,2024-01-02
101293,华北,2025-05-05
101294,华南,2024-09-28
101295,华东,2024-07-28
101296,西南,2024-08-29
101297,东北,2024-09-22
101298,华南,2024-11-27
101299,华南,2024-11-06
101300,华南,2024-11-24
101301,西南,2024-06-02
101302,西南,2025-04-15
101303,华北,2024-06-09
101304,华南,2025-03-30
101305,西北,2024-10-07
101306,华北,2024-08-11
101307,华东,2024-10-09
101308,华南,2024-07-15
101309,华南,2024-07-31
101310,华南,2025-05-03
101311,华南,2024-07-04
101312,华东,2024-01-04
101313,华东,2024-04-24
101314,西南,2024-04-11
101315,华东,2024-03-12
101316,华北,2025-05-26
101317,华东,2025-04-27
101318,西北,2024-05-29
101319,华北,2024-12-12
101320,华东,2025-01-13
101321,西南,2024-09-10
101322,华北,2024-12-11
101323,华东,2024-07-20
101324,华南,2025-04-23
101325,西南,2024-09-30
101326,华北,2024-02-17
101327,华北,2024-01-02
101328,华东,2024-02-16
101329,东北,2024-01-02
101330,华北,2024-09-05
101331,西北,2024-12-14
101332,华东,2024-06-16
101333,华北,2024-12-14
101334,华北,2024-02-08
101335,西南,2024-05-11
101336,华南,2024-04-20
101337,华东,2025-06-08
101338,华东,2024-09-03
101339,华北,2024-01-30
101340,华南,2024-07-05
101341,华南,2024-05-20
101342,华北,2025-01-19
101343,华南,2025-06-26
101344,华东,2025-05-07
101345,西南,2024-12-06
101346,华南,2024-04-24
101347,华东,2025-02-17
101348,华北,2025-05-14
101349,华北,2024-05-21
101350,华东,2025-02-20
101351,西北,2024-10-02
101352,华南,2024-03-13
101353,西北,2024-06-23
101354,西北,2024-11-07
101355,华东,2025-06-28
101356,华东,2024-01-15
101357,华北,2024-10-05
101358,华东,2025-04-26
101359,华北,2024-07-31
101360,华东,2025-03-27
101361,西南,2024-09-30
101362,华北,2024-04-13
101363,西北,2025-01-10
101364,华南,2024-06-22
101365,华北,2025-03-11
101366,华北,2025-02-26
101367,西南,2024-10-27
101368,华东,2025-01-26
101369,西南,2024-08-19
101370,西南,2024-04-09
101371,华北,2025-03-06
101372,西南,2024-07-11
101373,华北,2024-11-02
101374,华南,2024-02-13
101375,东北,2024-12-12
101376,华南,2024-10-14
101377,华南,2024-04-11
101378,东北,2024-12-07
101379,华北,2025-04-10
101380,东北,2025-02-02
101381,华南,2025-02-14
101382,华东,2024-03-18
101383,东北,2025-02-16
101384,东北,2024-06-16
101385,西北,2025-03-07
101386,华南,2025-02-28
101387,华南,2024-01-04
101388,西北,2025-06-18
101389,西南,2024-11-11
101390,华南,2025-04-05
101391,东北,2024-09-12
101392,华南,2025-03-29
101393,西南,2025-06-21
101394,西北,2024-10-11
101395,华东,2025-03-10
101396,华东,2024-02-24
101397,西南,2024-09-15
101398,西南,2024-10-15
101399,东北,2024-05-10
101400,西南,2024-02-15
101401,华南,2024-12-06
101402,西南,2024-12-25
101403,西北,2025-05-28
101404,西北,2024-07-04
101405,华北,2025-06-24
101406,华北,2024-04-28
101407,华东,2025-05-25
101408,西北,2025-03-09
101409,华东,2024-08-27
101410,华南,2024-05-01
101411,华东,2024-08-10
101412,华东,2025-04-29
101413,东北,2025-04-15
101414,东北,2025-02-01
101415,华南,2024-04-12
101416,华东,2025-01-07
101417,华东,2024-08-04
101418,西北,2024-02-25
101419,华东,2025-03-07
101420,华北,2024-11-06
101421,华北,2024-02-10
101422,华东,2024-06-14
101423,西南,2024-02-10
101424,华南,2024-02-21
101425,华南,2024-07-23
101426,华南,2024-06-13
101427,华南,2025-05-27
101428,东北,2024-03-03
101429,华北,2025-01-17
101430,华南,2024-07-26
101431,华东,2024-03-03
101432,华北,2024-05-21
101433,华东,2024-06-13
101434,东北,2024-10-29
101435,华北,2024-09-27
101436,华东,2024-09-29
101437,西南,2025-02-18
101438,华东,2024-06-22
101439,华北,2024-08-15
101440,西南,2025-01-31
101441,华北,2025-01-20
101442,东北,2024-09-17
101443,东北,2024-11-06
101444,东北,2024-05-29
101445,华北,2024-04-22
101446,西南,2024-05-01
101447,华东,2025-06-02
101448,华北,2024-01-15
101449,西南,2024-02-24
101450,西北,2024-11-24
101451,华东,2025-01-09
101452,西南,2025-04-09
101453,华南,2024-02-03
101454,华南,2024-04-16
101455,华北,2025-04-15
101456,华北,2024-02-06
101457,华北,2024-02-14
101458,东北,2024-12-05
101459,华南,2025-01-30
101460,华北,2025-05-01
101461,西北,2025-04-30
101462,西北,2024-10-01
101463,西南,2025-06-02
101464,华南,2024-08-19
101465,华南,2024-07-31
101466,华东,2024-07-21
101467,东北,2024-05-08
101468,华东,2024-07-14
101469,华北,2024-05-06
101470,华南,2025-05-05
101471,华北,2024-10-24
101472,华东,2024-08-28
101473,华东,2024-09-24
101474,东北,2025-06-24
101475,华东,2024-01-09
101476,华东,2024-01-29
101477,华南,2024-01-15
101478,西北,2025-06-16
101479,东北,2025-01-01
101480,东北,2024-09-03
101481,西南,2025-05-09
101482,华东,2024-07-23
101483,华南,2024-03-13
101484,华南,2024-11-27
101485,西南,2024-08-02
101486,华南,2024-12-10
101487,西南,2024-11-13
101488,华南,2024-12-19
101489,华东,2024-03-30
101490,华南,2024-04-09
101491,西北,2024-05-23
101492,华北,2024-03-30
101493,华北,2024-11-23
101494,华东,2025-04-18
101495,华南,2024-08-21
101496,华东,2024-10-05
101497,华南,2025-03-31
101498,东北,2025-05-23
101499,华南,2025-01-23
101500,华北,2024-04-21
101501,东北,2024-03-17
101502,华南,2024-06-11
101503,华东,2024-01-27
101504,华东,2025-02-03
101505,东北,2025-05-09
101506,华东,2025-06-10
101507,西北,2024-06-04
101508,华东,2024-01-29
101509,华南,2025-04-30
101510,东北,2024-04-16
101511,西南,2024-05-01
101512,华东,2024-10-30
101513,华南,2024-03-17
101514,西北,2025-02-02
101515,华东,2025-04-01
101516,华北,2024-02-29
101517,华东,2024-08-16
101518,西北,2025-04-10
101519,华东,2025-04-25
101520,西南,2024-11-29
101521,华南,2024-01-12
101522,华东,2024-02-10
101523,东北,2024-11-02
101524,华北,2024-09-02
101525,华东,2024-07-18
101526,西南,2024-03-16
101527,华北,2024-11-27
101528,华南,2024-11-16
101529,华东,2025-04-22
101530,华北,2024-05-21
101531,华东,2025-03-09
101532,西南,2024-09-13
101533,华南,2024-06-16
101534,东北,2025-06-20
101535,东北,2024-09-09
101536,华南,2024-03-07
101537,东北,2025-04-17
101538,华东,2024-08-09
101539,华南,2024-11-27
101540,华南,2024-11-07
101541,华南,2024-11-27
101542,华东,2024-04-29
101543,华东,2024-05-28
101544,华南,2025-06-02
101545,华东,2024-02-12
101546,西南,2024-07-17
101547,西北,2024-12-02
101548,华东,2025-02-16
101549,东北,2024-05-16
101550,西北,2025-04-29
101551,华南,2024-07-22
101552,华东,2024-10-06
101553,华南,2024-01-17
101554,东北,2024-09-17
101555,西北,2024-05-02
101556,华东,2024-01-22
101557,华北,2025-03-08
101558,华南,2024-05-11
101559,华东,2025-05-19
101560,华北,2025-02-25
101561,东北,2024-07-14
101562,西北,2025-01-04
101563,东北,2025-06-21
101564,西北,2024-08-07
101565,西南,2024-10-31
101566,华南,2024-11-19
101567,东北,2024-11-04
101568,华北,2025-03-22
101569,华东,2024-10-30
101570,华东,2025-03-05
101571,华东,2024-01-15
101572,华南,2025-06-22
101573,华南,2025-04-05
101574,华南,2024-08-24
101575,西南,2025-05-24
101576,华南,2025-05-22
101577,华东,2024-08-08
101578,华北,2024-02-01
101579,华东,2024-09-11
101580,华南,2024-01-23
101581,华东,2024-12-16
101582,华北,2024-01-07
101583,华北,2024-12-31
101584,西南,2024-08-14
101585,东北,2024-01-17
101586,西南,2024-02-10
101587,西北,2025-01-15
101588,华东,2024-12-04
101589,华东,2024-01-28
101590,华东,2024-04-13
101591,华东,2025-06-19
101592,华东,2024-09-26
101593,华南,2024-02-01
101594,华南,2024-06-01
101595,西南,2024-08-01
101596,东北,2024-05-21
101597,华北,2024-05-03
101598,西南,2025-01-26
101599,华南,2024-07-24
101600,西北,2024-06-17
101601,西南,2025-02-24
101602,东北,2025-06-10
101603,华东,2024-01-04
101604,西南,2025-02-10
101605,华东,2024-11-10
101606,西北,2025-01-26
101607,华北,2024-11-05
101608,华东,2024-03-03
101609,华东,2024-02-07
101610,华东,2024-11-08
101611,华南,2024-02-07
101612,华北,2025-05-28
101613,华南,2024-08-01
101614,华东,2024-11-05
101615,华东,2024-08-06
101616,华东,2024-11-16
101617,东北,2025-03-06
101618,华东,2025-03-23
101619,华北,2024-07-04
101620,华北,2024-07-24
101621,西南,2024-05-08
101622,华东,2025-02-18
101623,华东,2024-03-18
101624,华南,2024-08-16
101625,西南,2025-01-09
101626,东北,2024-03-26
101627,华北,2024-03-26
101628,东北,2024-08-07
101629,东北,2024-10-19
101630,西南,2024-01-10
101631,华南,2024-08-17
101632,西南,2025-02-03
101633,华东,2024-03-20
101634,华北,2024-09-27
101635,华南,2024-09-10
101636,西北,2024-01-04
101637,东北,2024-07-03
101638,华东,2024-07-21
101639,华东,2024-11-18
101640,西北,2025-01-06
101641,华东,2024-07-08
101642,华南,2025-04-09
101643,华东,2024-05-29
101644,华南,2024-07-25
101645,华东,2024-12-30
101646,华北,2024-11-25
101647,华南,2025-01-05
101648,华东,2025-04-18
101649,华南,2024-06-14
101650,华北,2025-04-12
101651,华南,2025-03-29
101652,西南,2024-06-09
101653,华东,2024-03-29
101654,西南,2025-05-14
101655,华东,2024-06-07
101656,华东,2024-04-16
101657,东北,2024-06-30
101658,华东,2024-07-24
101659,东北,2024-07-08
101660,华南,2024-11-17
101661,华东,2025-05-03
101662,西北,2024-09-10
101663,西南,2024-11-08
101664,华北,2024-08-14
101665,华东,2024-03-19
101666,华南,2024-12-01
101667,华南,2025-02-14
101668,华南,2024-03-13
101669,华南,2024-02-12
101670,东北,2024-10-24
101671,西北,2024-06-27
101672,西北,2024-08-08
101673,华北,2024-12-10
101674,华南,2024-02-27
101675,东北,2025-01-24
101676,华北,2024-11-22
101677,华东,2025-03-29
101678,西北,2025-02-12
101679,华北,2025-05-10
101680,华东,2024-04-03
101681,华东,2025-01-03
101682,华东,2024-03-29
101683,华北,2024-11-01
101684,华北,2024-11-06
101685,西北,2024-07-21
101686,华东,2024-10-24
101687,华南,2024-03-26
101688,华东,2025-02-24
101689,西北,2024-01-20
101690,东北,2024-10-15
101691,华东,2025-05-03
101692,华北,2025-03-13
101693,东北,2024-05-05
101694,华北,2024-06-22
101695,西南,2025-03-09
101696,华北,2024-01-26
101697,西北,2024-12-01
101698,华东,2024-09-20
101699,西南,2024-12-05
101700,华东,2024-01-16
101701,西北,2024-01-07
101702,华东,2025-04-08
101703,东北,2024-10-13
101704,华东,2024-07-02
101705,华北,2024-06-19
101706,华南,2024-11-26
101707,西南,2024-04-10
101708,华北,2024-03-19
101709,华北,2024-12-13
101710,华东,2025-05-14
101711,华北,2025-02-01
101712,西北,2025-01-26
101713,西南,2024-09-10
101714,华东,2024-01-03
101715,华北,2024-03-24
101716,西北,2024-10-24
101717,华北,2024-01-02
101718,华北,2024-03-22
101719,华东,2024-10-29
101720,东北,2024-11-23
101721,华东,2024-04-23
101722,西北,2024-04-15
101723,西北,2025-03-29
101724,华东,2025-03-28
101725,西南,2025-01-07
101726,华南,2025-02-27
101727,华南,2025-05-13
101728,华东,2025-04-20
101729,华北,2024-05-27
